32394945,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,CA,94945,GENERAL ACUTE CARE,47,38.09925492,-122.56002452,47
15093308,GOOD SAMARITAN HOSPITAL,901 OLIVE DR,BAKERSFIELD,CA,93308,GENERAL ACUTE CARE,43,35.41174058,-119.03959053,43
9993215,ADVENTIST HEALTH DELANO,1401 GARCES HWY,DELANO,CA,93215,GENERAL ACUTE CARE,105,35.76226418,-119.238822,105
2993301,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,GENERAL ACUTE CARE,385,35.39134233,-119.00687331,385
22793306,KERN MEDICAL CENTER,1700 MOUNT VERNON AVE,BAKERSFIELD,CA,93306,GENERAL ACUTE CARE,197,35.38249885,-118.96977367,197
22893240,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,CRITICAL ACCESS,27,35.6350283,-118.40699173,27
28893301,MERCY HOSPITAL,2215 TRUXTUN AVE,BAKERSFIELD,CA,93301,GENERAL ACUTE CARE,144,35.37286364,-119.02770461,144
37693555,RIDGECREST REGIONAL HOSPITAL,1081 N CHINA LAKE BLVD,RIDGECREST,CA,93555,CRITICAL ACCESS,72,35.64067202,-117.67125097,72
39393301,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVE,BAKERSFIELD,CA,93301,GENERAL ACUTE CARE,254,35.38339964,-119.02052376,254
196784109,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN DR,TEHACHAPI,CA,93561,CRITICAL ACCESS,25,35.14768438,-118.45072312,25
16093309,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BAKERSFIELD,5001 COMMERCE DR,BAKERSFIELD,CA,93309,GENERAL ACUTE CARE,86,35.3671915,-119.05767184,86
29493311,MERCY SOUTHWEST HOSPITAL,400 OLD RIVER RD,BAKERSFIELD,CA,93311,GENERAL ACUTE CARE,85,35.35150429,-119.11245047,85
2893308,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVE,BAKERSFIELD,CA,93308,GENERAL ACUTE CARE,47,35.38482961,-119.0399964,47
22193291,KAWEAH HEALTH MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,GENERAL ACUTE CARE,480,36.32784292,-119.29510056,480
43293257,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,CA,93257,GENERAL ACUTE CARE,132,36.06853717,-119.02736042,132
50393274,ADVENTIST HEALTH TULARE,869 N CHERRY ST,TULARE,CA,93274,GENERAL ACUTE CARE,108,36.22119576,-119.33866085,108
1094704,ALTA BATES SUMMIT MEDICAL CENTER - HERRICK CAMPUS,2001 DWIGHT WAY,BERKELEY,CA,94704,GENERAL ACUTE CARE,69,37.86441186,-122.26857762,69
694501,ALAMEDA HOSPITAL,2070 CLINTON AVENUE,ALAMEDA,CA,94501,GENERAL ACUTE CARE,66,37.76279436,-122.25421359,66
994705,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,2450 ASHBY AVENUE,BERKELEY,CA,94705,GENERAL ACUTE CARE,339,37.85587637,-122.25726569,339
47794509,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,GENERAL ACUTE CARE,141,37.98223445,-121.80297851,141
594602,HIGHLAND HOSPITAL,1411 E 31ST STREET,OAKLAND,CA,94602,GENERAL ACUTE CARE,169,37.79880162,-122.23119563,169
46694545,ST ROSE HOSPITAL,27200 CALAROGA AVENUE,HAYWARD,CA,94545,GENERAL ACUTE CARE,171,37.63344199,-122.08791253,171
52394538,WASHINGTON HOSPITAL,2000 MOWRY AVENUE,FREMONT,CA,94538,GENERAL ACUTE CARE,415,37.55728288,-121.97980839,415
23394577,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,2800 BENEDICT DRIVE,SAN LEANDRO,CA,94577,GENERAL ACUTE CARE,99,37.7162326,-122.13056397,99
11594546,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,GENERAL ACUTE CARE,130,37.69830547,-122.08986105,130
494578,FAIRMONT HOSPITAL,15400 FOOTHILL BOULEVARD,SAN LEANDRO,CA,94578,GENERAL ACUTE CARE,159,37.70768456,-122.11870995,159
18194598,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,GENERAL ACUTE CARE,554,37.91291021,-122.0412565,554
19294611,KAISER FOUNDATION HOSPITAL - OAKLAND - RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,GENERAL ACUTE CARE,315,37.82361326,-122.25788503,315
20994596,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,GENERAL ACUTE CARE,233,37.89134636,-122.05883931,233
19694804,KAISER FOUNDATION HOSPITAL - RICHMOND CAMPUS,901 NEVIN AVENUE,RICHMOND,CA,94801,GENERAL ACUTE CARE,50,37.93718466,-122.36137844,50
8894553,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,GENERAL ACUTE CARE,124,38.00679801,-122.13281479,124
18094520,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST STREET,CONCORD,CA,94520,GENERAL ACUTE CARE,244,37.98308958,-122.0334968,244
51494550,VALLEY MEMORIAL HOSPITAL,1111 E STANLEY BOULEVARD,LIVERMORE,CA,94550,GENERAL ACUTE CARE,35,37.67732014,-121.78179165,35
1294609,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT CAMPUS,3100 SUMMIT STREET,OAKLAND,CA,94609,GENERAL ACUTE CARE,58,37.82013961,-122.26400415,58
1194609,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,GENERAL ACUTE CARE,403,37.82121586,-122.26306059,403
40194583,SAN RAMON REGIONAL MEDICAL CENTER SOUTH BUILDING,7777 NORRIS CANYON ROAD,SAN RAMON,CA,94583,GENERAL ACUTE CARE,64,37.77459185,-121.95727902,64
40094583,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,GENERAL ACUTE CARE,123,37.77587949,-121.9581807,123
51694588,STANFORD HEALTH CARE - VALLEYCARE,5555 W LAS POSITAS BOULEVARD,PLEASANTON,CA,94588,GENERAL ACUTE CARE,167,37.69359647,-121.88030761,167
18694538,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PARKWAY,FREMONT,CA,94538,GENERAL ACUTE CARE,100,37.55279037,-121.9750842,100
40695405,PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,GENERAL ACUTE CARE,283,38.4437493,-122.70173965,283
40795405,PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL,151 SOTOYOME ST,SANTA ROSA,CA,95405,GENERAL ACUTE CARE,15,38.44173065,-122.70246029,15
35493258,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,GENERAL ACUTE CARE,17,36.03977122,-118.98341878,17
6694133,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,GENERAL ACUTE CARE,88,37.79548828,-122.40916876,88
39994403,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,GENERAL ACUTE CARE,69,37.53114656,-122.2994948,69
20194115,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,GENERAL ACUTE CARE,239,37.78228361,-122.44325335,239
20894080,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,GENERAL ACUTE CARE,120,37.65968776,-122.43926996,120
19494063,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BLVD,REDWOOD CITY,CA,94063,GENERAL ACUTE CARE,153,37.48884784,-122.22339013,153
25094116,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,375 LAGUNA HONDA BLVD,SAN FRANCISCO,CA,94116,GENERAL ACUTE CARE,11,37.77436408,-122.42587335,11
50794115,UCSF MEDICAL CENTER AT MOUNT ZION,1600 DIVISADERO ST,SAN FRANCISCO,CA,94115,GENERAL ACUTE CARE,140,37.78491971,-122.43914721,140
30094010,MILLS - PENINSULA MEDICAL CENTER,1501 TROUSDALE DR,BURLINGAME,CA,94010,GENERAL ACUTE CARE,241,37.59251275,-122.3823236,241
70594110,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS AND ORTHOPEDIC IN,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,GENERAL ACUTE CARE,120,37.74771786,-122.4207679,120
39094110,PRISCILLA CHAN AND MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL AND TRAUMA CENTER,1001 POTRERO AVE,SAN FRANCISCO,CA,94110,GENERAL ACUTE CARE,284,37.75657562,-122.40576212,284
185394109,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,1101 VAN NESS AVE,SAN FRANCISCO,CA,94109,GENERAL ACUTE CARE,274,37.78582877,-122.42224961,274
70494117,CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS,601 DUBOCE AVE,SAN FRANCISCO,CA,94117,GENERAL ACUTE CARE,153,37.76888609,-122.43436005,153
41794062,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,GENERAL ACUTE CARE,208,37.47936502,-122.25488434,208
41894015,AHMC SETON MEDICAL CENTER,1900 SULLIVAN AVE,DALY CITY,CA,94015,GENERAL ACUTE CARE,250,37.67988504,-122.47423757,250
41994038,AHMC SETON MEDICAL CENTER COASTSIDE,600 MARINE BLVD,MOSS BEACH,CA,94038,GENERAL ACUTE CARE,5,37.52639145,-122.50727662,5
45094109,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,GENERAL ACUTE CARE,259,37.74932237,-122.45689637,259
46594117,ST. MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,GENERAL ACUTE CARE,240,37.77408876,-122.45375164,240
50694122,UCSF MEDICAL CENTER,505 PARNASSUS AVE,SAN FRANCISCO,CA,94143,GENERAL ACUTE CARE,559,37.76307685,-122.45787718,559
4195948,ORCHARD HOSPITAL,240 SPRUCE ST,GRIDLEY,CA,95948,CRITICAL ACCESS,24,39.36752632,-121.6896546,24
12495926,ENLOE MEDICAL CENTER - COHASSET,560 COHASSET RD,CHICO,CA,95926,GENERAL ACUTE CARE,30,39.75249689,-121.84799638,30
11496122,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 1ST AVE,PORTOLA,CA,96122,CRITICAL ACCESS,9,39.80555052,-120.46281013,9
14895988,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,CA,95988,CRITICAL ACCESS,47,39.52127867,-122.20804539,47
3196130,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DR,SUSANVILLE,CA,96130,CRITICAL ACCESS,25,40.43688328,-120.62772848,25
74096028,MAYERS MEMORIAL HOSPITAL,43563 STATE HIGHWAY 299 E,FALL RIVER MILLS,CA,96028,CRITICAL ACCESS,16,41.02388936,-121.42405441,16
29196001,MERCY MEDICAL CENTER REDDING,2175 ROSALINE AVE,REDDING,CA,96001,GENERAL ACUTE CARE,266,40.57192498,-122.39541057,266
30696101,MODOC MEDICAL CENTER,1111 N NAGLE STREET,ALTURAS,CA,96101,CRITICAL ACCESS,8,41.48005626,-120.54574399,8
29296067,MERCY MEDICAL CENTER MT. SHASTA,914 PINE ST,MOUNT SHASTA,CA,96067,CRITICAL ACCESS,33,41.31865738,-122.32112569,33
12595926,ENLOE MEDICAL CENTER - ESPLANADE,1531 ESPLANADE,CHICO,CA,95926,GENERAL ACUTE CARE,228,39.74182759,-121.85039434,228
33295966,OROVILLE HOSPITAL,2767 OLIVE HWY,OROVILLE,CA,95966,GENERAL ACUTE CARE,133,39.5061496,-121.54115814,133
35195971,PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE RD,QUINCY,CA,95971,CRITICAL ACCESS,16,39.93972896,-120.96170025,16
42796001,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,GENERAL ACUTE CARE,226,40.58563182,-122.38786832,226
41696020,SENECA DISTRICT HOSPITAL,130 BRENTWOOD DR,CHESTER,CA,96020,CRITICAL ACCESS,10,40.30576261,-121.23476753,10
12796097,FAIRCHILD MEDICAL CENTER,444 BRUCE ST,YREKA,CA,96097,CRITICAL ACCESS,28,41.71937331,-122.64571656,28
44896080,ST. ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DR,RED BLUFF,CA,96080,GENERAL ACUTE CARE,76,40.14849498,-122.21905251,76
47196104,SURPRISE VALLEY COMMUNITY HOSPITAL,741 N MAIN ST,CEDARVILLE,CA,96104,CRITICAL ACCESS,4,41.53148907,-120.17142808,4
50296093,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,CRITICAL ACCESS,25,40.73808351,-122.93965693,25
7995932,COLUSA MEDICAL CENTER,199 E WEBSTER ST,COLUSA,CA,95932,GENERAL ACUTE CARE,42,39.20646086,-122.00037941,42
37595901,ADVENTIST HEALTH AND RIDEOUT,726 4TH ST,MARYSVILLE,CA,95901,GENERAL ACUTE CARE,221,39.13800499,-121.59391248,221
43195945,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,GENERAL ACUTE CARE,104,39.22801629,-121.04749978,104
48996160,TAHOE FOREST HOSPITAL,10121 PINE AVE,TRUCKEE,CA,96161,CRITICAL ACCESS,33,39.32510738,-120.20077332,33
74796001,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,2801 EUREKA WAY,REDDING,CA,96001,GENERAL ACUTE CARE,50,40.58517421,-122.41354965,50
34696001,PATIENTS' HOSPITAL OF REDDING,2900 EUREKA WAY,REDDING,CA,96001,GENERAL ACUTE CARE,10,40.58592165,-122.4168309,10
70292311,BARSTOW COMMUNITY HOSPITAL,820 E MOUNTAIN VIEW ST,BARSTOW,CA,92311,GENERAL ACUTE CARE,30,34.89252953,-117.01719353,30
3592315,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DR,BIG BEAR LAKE,CA,92315,CRITICAL ACCESS,9,34.24640075,-116.88820761,9
6791710,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVE,CHINO,CA,91710,GENERAL ACUTE CARE,112,34.0256879,-117.68602553,112
27393546,MAMMOTH HOSPITAL,85 SIERRA PARK RD,MAMMOTH LAKES,CA,93546,CRITICAL ACCESS,17,37.64395021,-118.96232892,17
72091763,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,GENERAL ACUTE CARE,106,34.07875777,-117.69597657,106
16692252,HI - DESERT MEDICAL CENTER,6601 WHITE FEATHER RD,JOSHUA TREE,CA,92252,GENERAL ACUTE CARE,59,34.13189955,-116.27513924,59
18592335,KAISER FOUNDATION HOSPITAL FONTANA,9961 SIERRA AVE,FONTANA,CA,92335,GENERAL ACUTE CARE,450,34.07310244,-117.43401791,450
25692354,LOMA LINDA UNIVERSITY MEDICAL CENTER EAST CAMPUS HOSPITAL,25333 BARTON RD,LOMA LINDA,CA,92354,GENERAL ACUTE CARE,134,34.04730564,-117.25163678,134
25992354,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON ST,LOMA LINDA,CA,92354,GENERAL ACUTE CARE,320,34.04966684,-117.26401236,320
7892363,COLORADO RIVER MEDICAL CENTER,1401 BAILEY AVE,NEEDLES,CA,92363,CRITICAL ACCESS,25,34.83306592,-114.61749396,25
32093514,NORTHERN INYO HOSPITAL,150 PIONEER LN,BISHOP,CA,93514,CRITICAL ACCESS,25,37.36206187,-118.40623977,25
23991764,KINDRED HOSPITAL ONTARIO,550 N MONTEREY AVE,ONTARIO,CA,91764,GENERAL ACUTE CARE,91,34.06917586,-117.64247932,91
37092373,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,92373,GENERAL ACUTE CARE,195,34.03646309,-117.2050148,195
31092352,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL RD,LAKE ARROWHEAD,CA,92352,CRITICAL ACCESS,17,34.26541221,-117.16829537,17
38691786,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,GENERAL ACUTE CARE,363,34.10180934,-117.63756603,363
52192392,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 ELEVENTH ST,VICTORVILLE,CA,92395,GENERAL ACUTE CARE,101,34.52830642,-117.29319765,101
8492411,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DR,SAN BERNARDINO,CA,92411,GENERAL ACUTE CARE,185,34.13136432,-117.32181397,185
2092324,ARROWHEAD REGIONAL MEDICAL CENTER,400 N PEPPER AVE,COLTON,CA,92324,GENERAL ACUTE CARE,366,34.07398951,-117.35100495,366
44393545,SOUTHERN INYO HOSPITAL,501 E LOCUST,LONE PINE,CA,93545,CRITICAL ACCESS,4,36.6091002,-118.05791185,4
44792404,ST. BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404,GENERAL ACUTE CARE,342,34.13467236,-117.27701998,342
46492307,PROVIDENCE ST. MARY MEDICAL CENTER,18300 US HIGHWAY 18,APPLE VALLEY,CA,92307,GENERAL ACUTE CARE,213,34.54148837,-117.26569152,213
10192392,DESERT VALLEY HOSPITAL,16850 BEAR VALLEY RD,VICTORVILLE,CA,92395,GENERAL ACUTE CARE,148,34.47240194,-117.29815821,148
24091730,KINDRED HOSPITAL RANCHO,10841 WHITE OAK AVE,RANCHO CUCAMONGA,CA,91730,GENERAL ACUTE CARE,55,34.10371431,-117.56629378,55
24192571,KINDRED HOSPITAL RIVERSIDE,2224 MEDICAL CENTER DR,PERRIS,CA,92571,GENERAL ACUTE CARE,40,33.81247771,-117.22233948,40
9192882,CORONA REGIONAL MEDICAL CENTER,800 S MAIN ST,CORONA,CA,92882,GENERAL ACUTE CARE,160,33.8730377,-117.56832093,160
9092879,CORONA REGIONAL MEDICAL CENTER,730 MAGNOLIA AVE,CORONA,CA,92879,GENERAL ACUTE CARE,238,33.85808331,-117.55385804,238
10092262,DESERT REGIONAL MEDICAL CENTER,1150 N INDIAN CANYON DR,PALM SPRINGS,CA,92262,GENERAL ACUTE CARE,353,33.83866785,-116.54345357,353
11792270,EISENHOWER MEDICAL CENTER,39000 BOB HOPE DR,RANCHO MIRAGE,CA,92270,GENERAL ACUTE CARE,437,33.76335207,-116.40624109,437
16392543,HEMET GLOBAL MEDICAL CENTER,1117 E DEVONSHIRE AVE,HEMET,CA,92543,GENERAL ACUTE CARE,304,33.7501697,-116.96018545,304
17892201,JOHN F. KENNEDY MEMORIAL HOSPITAL,47111 MONROE ST,INDIO,CA,92201,GENERAL ACUTE CARE,145,33.70656828,-116.23525807,145
34092225,PALO VERDE HOSPITAL,250 N 1ST ST,BLYTHE,CA,92225,GENERAL ACUTE CARE,25,33.61286177,-114.59511628,25
34592503,DOCTORS HOSPITAL OF RIVERSIDE,3865 JACKSON ST,RIVERSIDE,CA,92503,GENERAL ACUTE CARE,193,33.92721645,-117.4393743,193
37892501,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVE,RIVERSIDE,CA,92501,GENERAL ACUTE CARE,478,33.97655423,-117.38098895,478
37992555,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,26520 CACTUS AVE,MORENO VALLEY,CA,92555,GENERAL ACUTE CARE,362,33.91191123,-117.19582976,362
39292220,SAN GORGONIO MEMORIAL HOSPITAL,600 N HIGHLAND SPRINGS AVE,BANNING,CA,92220,GENERAL ACUTE CARE,79,33.93182075,-116.94610216,79
44592595,SOUTHWEST HEALTHCARE SYSTEM,36485 INLAND VALLEY DR,WILDOMAR,CA,92595,GENERAL ACUTE CARE,120,33.59168162,-117.23760107,120
44492562,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DR,MURRIETA,CA,92562,GENERAL ACUTE CARE,120,33.55877691,-117.18406775,120
19792505,KAISER FOUNDATION HOSPITAL - RIVERSIDE,10800 MAGNOLIA AVE,RIVERSIDE,CA,92505,GENERAL ACUTE CARE,226,33.90492377,-117.46925913,226
28592585,MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BLVD,SUN CITY,CA,92585,GENERAL ACUTE CARE,84,33.71950227,-117.16803304,84
74693060,VENTURA COUNTY MEDICAL CENTER - SANTA PAULA HOSPITAL,825 N 10TH ST,SANTA PAULA,CA,93060,GENERAL ACUTE CARE,49,34.3664467,-119.06491481,49
21594531,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,GENERAL ACUTE CARE,150,37.95099113,-121.77513822,150
5590048,CEDAR SINAI MEDICAL CENTER,8700 BEVERLY BLVD,WEST HOLLYWOOD,CA,90048,GENERAL ACUTE CARE,889,34.07629445,-118.38071212,889
21395356,KAISER FOUNDATION HOSPITAL MODESTO,4601 DALE ROAD,MODESTO,CA,95356,GENERAL ACUTE CARE,152,37.70652228,-121.05177845,152
18992618,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - IRVINE,6640 ALTON PKWY,IRVINE,CA,92618,GENERAL ACUTE CARE,264,33.65823563,-117.77492779,264
196784370,STANFORD HOSPITAL TRANSPLANT,300 PASTEUR DR,STANFORD,CA,94305,GENERAL ACUTE CARE,-999,37.43250323,-122.1753068,-999
48695993,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,95991,GENERAL ACUTE CARE,14,39.13145021,-121.61345406,14
21492555,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,27300 IRIS AVE,MORENO VALLEY,CA,92555,GENERAL ACUTE CARE,94,33.89703207,-117.18600322,94
196784372,UCSF ORGAN TRANSPLANT,505 PARNASSUS AVE,SAN FRANCISCO,CA,94143,GENERAL ACUTE CARE,-999,37.7631182,-122.4578207,-999
25892373,LOMA LINDA UNIVERSITY SURGICAL HOSPITAL,26780 BARTON RD,REDLANDS,CA,92373,GENERAL ACUTE CARE,28,34.04894041,-117.22021636,28
196784373,UNIVERSITY OF CALIFORNIA IRVINE - TRANSPLANT CENTER,101 THE CITY DR S,ORANGE,CA,92868,GENERAL ACUTE CARE,-999,33.7870304,-117.88850768,-999
21795688,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DR,VACAVILLE,CA,95688,GENERAL ACUTE CARE,144,38.38862766,-121.93910482,144
196784374,CALIFORNIA PACIFIC MEDICAL CENTER,2333 BUCHANAN ST,SAN FRANCISCO,CA,94115,GENERAL ACUTE CARE,-999,37.7908536,-122.4313063,-999
196784375,UNIVERSITY OF CALIFORNIA SAN DIEGO - TRANSPLANT,200 W ARBOR DR,SAN DIEGO,CA,92103,GENERAL ACUTE CARE,-999,32.7542698,-117.166135,-999
16992618,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVE,IRVINE,CA,92618,GENERAL ACUTE CARE,70,33.66039694,-117.77320644,70
193230,ADVENTIST HEALTH HANFORD,115 MALL DR,HANFORD,CA,93230,GENERAL ACUTE CARE,173,36.32363397,-119.66722347,173
26092563,LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,GENERAL ACUTE CARE,111,33.61477694,-117.16907031,111
21891761,KAISER FOUNDATION HOSPITAL - ONTARIO,2295 S VINEYARD AVE,ONTARIO,CA,91761,GENERAL ACUTE CARE,176,34.03207956,-117.60859933,176
72292025,PALOMAR MEDICAL CENTER,2185 CITRACADO PKWY,ESCONDIDO,CA,92029,GENERAL ACUTE CARE,286,33.12221694,-117.12137086,286
39794578,SAN LEANDRO HOSPITAL,13855 E 14TH STREET,SAN LEANDRO,CA,94578,GENERAL ACUTE CARE,91,37.71228835,-122.14349369,91
73892806,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,3440 E LA PALMA AVE,ANAHEIM,CA,92806,GENERAL ACUTE CARE,262,33.85198788,-117.84419454,262
74592592,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,GENERAL ACUTE CARE,140,33.48079759,-117.10603074,140
71794577,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,GENERAL ACUTE CARE,216,37.7064062,-122.16465452,216
59294158,UCSF MEDICAL CENTER AT MISSION BAY,1975 4TH STREET,SAN FRANCISCO,CA,94158,GENERAL ACUTE CARE,289,37.76548003,-122.39007048,289
70990806,COLLEGE MEDICAL CENTER,2776 PACIFIC AVE,LONG BEACH,CA,90806,GENERAL ACUTE CARE,221,33.80709287,-118.19338993,221
192092123,KAISER FOUNDATION HOSPITAL - SAN DIEGO,9455 CLAIREMONT MESA BLVD,SAN DIEGO,CA,92123,GENERAL ACUTE CARE,253,32.83031789,-117.1252232,253
196784378,STANFORD HEALTH CARE,500 PASTEUR DR,PALO ALTO,CA,94304,GENERAL ACUTE CARE,368,37.4342813,-122.1770842,368
196784379,PALOMAR REHABILITATION INSTITUTE,2181 CITRACADO PKWY,ESCONDIDO,CA,92029,GENERAL ACUTE CARE,52,33.11999814,-117.12104399,52
4690015,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,1401 S GRAND AVE,LOS ANGELES,CA,90015,GENERAL ACUTE CARE,318,34.03735377,-118.26597607,318
891801,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,CA,91801,GENERAL ACUTE CARE,118,34.09021587,-118.14403481,118
1993534,ANTELOPE VALLEY HOSPITAL,1600 W AVENUE J,LANCASTER,CA,93534,GENERAL ACUTE CARE,390,34.68826898,-118.15882602,390
3990640,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,CA,90640,GENERAL ACUTE CARE,202,34.01455951,-118.10044688,202
5490704,CATALINA ISLAND MEDICAL CENTER,100 FALLS CANYON RD,AVALON,CA,90704,CRITICAL ACCESS,8,33.33920404,-118.33070512,8
3290026,BARLOW RESPIRATORY HOSPITAL,2000 STADIUM WAY,LOS ANGELES,CA,90026,GENERAL ACUTE CARE,105,34.07609658,-118.24836126,105
72990231,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TER,CULVER CITY,CA,90232,GENERAL ACUTE CARE,311,34.02320263,-118.3970661,311
3690706,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,9542 ARTESIA BLVD,BELLFLOWER,CA,90706,GENERAL ACUTE CARE,112,33.87440848,-118.12960781,112
5391767,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,GENERAL ACUTE CARE,99,34.09809331,-117.74727563,99
5690301,CENTINELA HOSPITAL MEDICAL CENTER,555 E HARDY ST,INGLEWOOD,CA,90301,GENERAL ACUTE CARE,362,33.95044443,-118.34823599,362
196784380,HUNTINGTON HOSPITAL,100 W CALIFORNIA BLVD,PASADENA,CA,91105,GENERAL ACUTE CARE,578,34.13445374,-118.15238299,578
